UID,Category,ObsDate,Log,Male1ID,FemID,Bird2ID,DisplayShort,DisplayShort_AfterCop,DisplayCode,DisplayCode_AfterCop,Duration
1924,SOLO,2017-12-10,Confluence,112,NA,NA,Zro;Zro;ALAD;HdBw;Zro;Zro;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro;Zro;Zro;Taf;Taf;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;Mix;Zro;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro,NA,AABFAADDDDDDDBFAAAJJDDDDDDDDBFKADDDDDDDBFA,NA,165.03
1928,SOLO,2017-12-10,Confluence,112,NA,NA,Zro;ALAD;HdBw;Zro;Taf;Taf;Bow;Bow;Bow;HafB;Bow;Bow;Bow;ALAD;HdBw;SLAD;SLAD;HafB;Bow;Bow;Bow;ALAD;HdBw;Zro;Zro;Bow;HafB;ALAD;Othr,NA,ABFAJJDDDEDDDBFCCEDDDBFAADEBL,NA,240.752
1933,SOLO,2017-12-11,Bare,296,NA,NA,SLAD;Zro;Bow;ALAD;HdBw;Zro;Zro;SLAD;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;Zro,NA,CADBFAACDDDDBFFA,NA,71.94300000000001
1934,SOLO,2017-11-11,Bare,296,NA,NA,ALAD;HdBw;Zro;Zro;Zro;Bow;ALAD;HdBw;Zro;SLAD;Bow;Bow;ALAD;HdBw;HdBw;Zro,NA,BFAAADBFACDDBFFA,NA,77.233
1935,SOLO,2017-12-11,Bare,296,NA,NA,SLAD;Zro;SLAD;Taf;Taf;Zro;SLAD;Zro;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro;Zro;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro,NA,CACJJACADDDDBFAADDDDBFA,NA,158.538
1939,SOLO,2017-12-11,Bare,296,NA,NA,SLAD;Zro;SLAD;Zro;Bow;Bow;Bow;ALAD;HdBw;Zro;SLAD;Taf;Taf;Taf;Bow;Taf,NA,CACADDDBFACJJJDJ,NA,77.65799999999999
1940,SOLO,2017-12-11,Bare,296,NA,NA,Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;Zro;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;Zro,NA,DDDDDBFFFADDDDDDBFFA,NA,86.468
1946-1949,SOLO,2017-12-11,Confluence,112,NA,NA,Zro;Bow;Bow;Bow;ALAD;HdBw;Zro;Zro;Zro;Zro;HafB;Bow;Bow;Bow;HafB;Zro;ALAD;Zro;Bow;ALAD;HdBw;Zro;Zro,NA,ADDDBFAAAAEDDDEABADBFAA,NA,139.271
1947,SOLO,2017-12-11,Confluence,112,NA,NA,Zro;Bow;Bow;ALAD;HdBw;Zro;Zro;SLAD;Bow;Zro;Bow;Bow;ALAD;HdBw;Zro,NA,ADDBFAACDADDBFA,NA,92.228
1962,AUDI,2017-12-12,Bare,296,8400,NA,Taf;Taf;Taf;Taf;Taf;ALAD;HdBw;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;HafB;ALAD;HdBw;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;Bow;Bow;Bow;Taf;Taf;Taf;Taf;Taf;Swtc;Swtc;Swtc;Taf;Neck;Taf;Taf;Taf;Taf;Taf;ALAD;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Taf;Taf;ALAD;HdBw;Zro,NA,JJJJJBFHHHHHHHHIIIIIIIIIIIIIIIIIDDDDIIIIIIIIIIIIIIIIIIIEBFDDDDIIIDDDDDDDDDDDDDDBFFDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDIIDBFFFFFDDDJJJJJHHHJIJJJJJBFIIIIIIIIIIIIIIIIIIDDDDDDDJJBFA,NA,457.366
1965,AUDI,2017-12-12,Bare,296,8400,8300,Bow;Bow;Neck;Neck;Neck;Bow;ALAD;AttC;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Taf;Taf;Taf;Taf;Taf;Neck;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;ALAD;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck,NA,DDIIIDBMIDDDDDDDDDIDDDDDDDDDDDDDDDDDBFFFFFFFFFFFIIIIIIIIIIIIIIIIIIIIIIIIIIJJJJJIJJJJJJJJJJJJJJJBFIIIIIIIDDDDDDDDIIBFFFFFFFDIIIIIIIIIIIIIIIIIDDDDDDDIIIIIIIIIIIIIIIIDDDDIIIII,NA,413.584
1966,AUDI,2017-12-12,Bare,296,8400,NA,Taf;Taf;Neck;ALAD;HdBw;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;ALAD;HdBw;HdBw;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Zro,NA,JJIBFIIIIDDDDDDIIIIIDDDDDDDDDDDDIIIIIIIIIIIIDBFFFIIIIIIA,NA,118
1969,AUDI,2017-12-12,Confluence,112,8400,NA,Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;ALAD;HdBw;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Taf;Neck;Swtc;Swtc;Swtc;Taf;Swtc;Taf;Taf;Taf;Taf;Swtc;Swtc;Swtc;Taf;Taf,NA,JJJJJJJJJJJJIIIIIIIIIIIIIIBFDIIIIIIIIIIIIJIHHHJHJJJJHHHJJ,NA,155.23499999999999
1970,AUDI,2017-12-12,Confluence,112,8300,NA,Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Neck;Bow;ALAD;HdBw;Zro;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Taf;Swtc;Swtc;Swtc;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Taf;Bow;Bow;Bow;Taf;Taf;Bow;Bow;Neck;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Taf;Taf;Neck;Bow;ALAD;HdBw;Zro,NA,JJJJJJJJJIDBFAHHHHHHHJHHHIIIIIIIIIIIIJDDDJJDDIDBFFFFFFFFJJIDBFA,NA,250
1974,SOLO,2017-12-12,Confluence,112,NA,NA,Zro;ALAD;HdBw;Zro;Zro;ALAD;Zro;Bow;Bow;ALAD;HdBw;Zro,NA,ABFAABADDBFA,NA,70.577
1984,SOLO,2017-12-13,Bare,296,NA,NA,SLAD;Zro;Taf;SLAD;SLAD;Bow;Bow;ALAD;HdBw;HdBw;SLAD;HafB;SLAD;HafB;Bow;SLAD;HdBw;HdBw;HdBw;Zro,NA,CAJCCDDBFFCECEDCFFFA,NA,154.35100000000003
1987,COP,2017-12-13,Bare,296,8200,NA,Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Taf;Taf;Taf;Neck;Neck;Bow;Bow;Bow;ALAD;Cop,;Bow;ALAD;AttC;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Zro,IIDDDDDDDDDDDDDDDDDDDDDDDDDDDDJJJIIDDDBN,DBMDDIIIIIIIA,95.60199999999999
1988,SOLO,2017-12-13,Bare,296,NA,NA,Bow;Bow;SLAD;SLAD;Zro;SLAD;Zro;Bow;SLAD;Zro;Bow;SLAD;Zro;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw,NA,DDCCACADCADCADDDBFFF,NA,126.66799999999999
1999,SOLO,2017-12-13,Luis,296,NA,NA,Bow;Bow;ALAD;HdBw;Zro;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro;Bow;Bow;SLAD;Zro;ALAD;HdBw;Zro,NA,DDBFADDDDBFADDCABFA,NA,136.797
2003,SOLO,2017-12-14,Bare,296,NA,NA,Zro;Bow;Bow;ALAD;HdBw;Zro;Zro;SLAD;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro;Zro;Zro,NA,ADDBFAACDDDDDDBFAAA,NA,98.96600000000001
2005,SOLO,2017-12-14,Bare,296,NA,NA,SLAD;ALAD;HdBw;Zro;SLAD;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;Zro;Zro;Zro;Bow;Bow;ALAD;HdBw;Zro;Taf,NA,CBFACDDDDBFFAAADDBFAJ,NA,110.495
2010,SOLO,2017-12-14,Broken,980,NA,NA,Zro;Zro;Zro;SLAD;Othr;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro;Zro;Zro;Bow;Bow;Othr;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro,NA,AAACLDDDDBFAAADDLDDDDBFA,NA,162.101
2017,COP,2017-12-15,Bare,296,990,NA,Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Taf;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;HafB;ALAD;Cop,;Bow;ALAD;Cop;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow,JJJJJJJJHHHHHHHJDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDEBN,DBNDDBFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDBFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,174.17299999999997
2018,SOLO,2017-12-14,Bare,296,NA,NA,ALAD;HdBw;Othr;SLAD;HafB;Zro;Bow;Bow;ALAD;HdBw;HdBw;SLAD;Taf;SLAD;Taf;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw,NA,BFLCEADDBFFCJCJDDDDBFFF,NA,142.201
2020,COP,2017-12-15,Bare,296,8200,NA,Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Othr;Bow;Bow;Bow;Bow;ALAD;Cop,;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck,DDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDLDDDDBN,DBFFFFFFFFIIIIIIIIIIIIIIIIIIIIIIIIIII,212.724
2032,AUDI,2017-12-15,Confluence,112,981,NA,Taf;Taf;Taf;Taf;Taf;Neck;Neck;Neck;Neck;Taf;Taf;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw,NA,JJJJJIIIIJJDDIIIIIIIIIIIIIIDDDBFFFFFFFFFFFFFFF,NA,107.01100000000001
2045,SOLO,2017-12-16,Bare,296,NA,NA,ALAD;HdBw;Zro;SLAD;Zro;Bow;Bow;ALAD;HdBw;Zro;Zro;Bow,NA,BFACADDBFAAD,NA,77.98100000000001
2047,SOLO,2017-12-16,Bare,296,NA,NA,Zro;Taf;Taf;ALAD;HdBw;Taf;Taf;Bow;ALAD;HdBw;SLAD;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw,NA,AJJBFJJDBFCDDDDBFF,NA,88.20100000000001
2050,SOLO,2017-12-16,Bare,296,NA,NA,SLAD;Zro;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;Zro;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;Zro,NA,CADDDDBFFFFFADDDDDDDDDDBFFA,NA,72.918
2058,AUDI,2017-12-16,Confluence,112,289,NA,Taf;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Taf;Taf;Taf;Taf;Taf;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw,NA,JIIIIIIIJJJJJIIIIIIIIIIDDDDDDDDIDDDDDDIIDDDDDDDDDDDDDBFFFF,NA,198.35100000000003
2059,AUDI,2017-12-16,Confluence,112,289,NA,Neck;Neck;Neck;Taf;Taf;Taf;Taf;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw,NA,IIIJJJJIIDDDDDIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIDDDDDDDDDDDDDIIIIIIIIDDDDDDDDDDDDDDDDDDDDDDDBFFFF,NA,194.701
2061,SOLO,2017-12-16,Confluence,112,NA,NA,Mix;Taf;Taf;Taf;Taf;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Neck;Neck;Neck;Taf;Swtc;Swtc;Neck;Neck;Taf;Taf;Taf;Taf;Taf;Bow;ALAD;HdBw;Zro,NA,KJJJJHHHHIIIIIJHHIIJJJJJDBFA,NA,125.986
2067,SOLO,2017-12-17,Bare,296,NA,NA,Bow;Bow;Bow;ALAD;HdBw;Zro;Bow;Bow;Bow;ALAD;HdBw;Zro;Zro,NA,DDDBFADDDBFAA,NA,93.17799999999998
2069,SOLO,2017-12-17,Bare,296,NA,NA,Zro;ALAD;HdBw;Zro;Zro;ALAD;HdBw;Zro;SLAD;Zro;ALAD;Bow;SLAD,NA,ABFAABFACABDC,NA,119.027
2070,SOLO,2017-12-17,Bare,296,NA,NA,SLAD;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro;Zro;Zro;Zro;ALAD;HdBw;Zro;Zro;SLAD;SLAD;Zro;SLAD;SLAD;Bow;Bow;SLAD;SLAD;HafB;Zro;Zro;Zro,NA,CDDDDDBFAAAABFAACCACCDDCCEAAA,NA,201.83200000000002
2072,SOLO,2017-12-17,Bare,296,NA,NA,Bow;Bow;Bow;ALAD;HdBw;HdBw;Zro;SLAD;Zro;Neck;Neck;Bow;Bow;Bow;ALAD;HdBw;HdBw;Zro;Neck;Neck;Neck;HafB;Zro;SLAD;Bow;SLAD;Bow;Bow;Bow;ALAD;HdBw;Zro;Zro,NA,DDDBFFACAIIDDDBFFAIIIEACDCDDDBFAA,NA,180.23499999999999
2075,SOLO,2017-12-17,Broken,980,NA,NA,Zro;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro,NA,ADDDDDDDBFADDDDDDBFA,NA,65.16799999999999
2076,SOLO,2017-12-17,Broken,980,NA,NA,Othr;Swtc;Swtc;Zro;Zro;Othr;Bow;ALAD;Zro;Zro;ALAD;HdBw;Zro;Zro;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro;Zro;Zro,NA,LHHAALDBAABFAADDDDBFAAA,NA,87.319
2079,SOLO,2017-12-17,Broken,980,NA,NA,Bow;Zro;Othr;SLAD;HafB;HafB;ALAD;HdBw;Zro;Zro;Zro;Taf;Taf;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro,NA,DALCEEBFAAAJJDDDDDDDDDBFA,NA,126.869
2082,AUDI,2017-12-17,Confluence,112,289,NA,Taf;Taf;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;Zro,NA,JJDDDDDDDDDDDDDDDDDDDDDIDDDDDDDDDDDDDDBFFFA,NA,124
2088,AUDI,2017-12-17,Luis,296,8400,NA,Taf;Taf;Swtc;Swtc;Swtc;Swtc;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;Neck;Neck;Taf;Bow;Bow;Taf,NA,JJHHHHDDDDBFFIIJDDJ,NA,146.478
2089,AUDI,2017-12-20,Bare,296,8200,NA,Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;HafB;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Taf;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Taf;Swtc;Swtc;Swtc;Swtc;Taf;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc,NA,DDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDEBFFFFFFFFFFFFFIIHHHHHHHHHHHHHHIIIIIDDDDDDDDDDJHHHHHHJHHHHJHHHHHHHHHHHHHHIDDDDDDDDDDDDBFFFFFFFHHHHHHHH,NA,308.83
2092,SOLO,2017-12-20,Bare,296,NA,NA,SLAD;Zro;Bow;Bow;Bow;Bow;ALAD;HdBw;SLAD;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;Zro,NA,CADDDDBFCDDDDDBFFA,NA,77.68299999999999
2094,SOLO,2017-12-20,Bare,296,NA,NA,Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro;Zro;SLAD;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;Zro;SLAD;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;Bow;Bow,NA,DDDDDBFAACDDDDDDBFFACDDDDDBFDD,NA,117.94500000000001
2095,SOLO,2017-12-20,Bare,296,NA,NA,SLAD;Zro;SLAD;Zro;Bow;SLAD;Zro;SLAD;SLAD;Zro;SLAD;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;Zro;Bow;Bow;Zro;Taf,NA,CACADCACCACDDDDBFFADDAJ,NA,150.765
2098,AUDI,2017-12-20,Broken,980,8400,NA,Taf;Taf;Taf;Taf;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Swtc;Swtc;Taf,NA,JJJJIIIDDDDDDDBFFFFFFFFFFHHJ,NA,70.012
